episode,time_h,completed,attempts,errors,err_rate,err_target,mp_r,mp_h,w_hat_r,w_h,wage_parity,prod_parity,profit,lambda_dual,episode_reward,episode_steps,mean_speed,mean_care,buffer_size,critic_loss,actor_loss,alpha,consistency_loss,contrastive_loss,mean_novelty,mean_weight,q_mean,novelty_raw,delta_mpl_cust_pred,delta_mpl_total,delta_mpl_cust,spread,spread_value,s_cust,s_plat,rebate,captured_spread,w_h_indexed,customer_cost,consumer_surplus
82,1.0,94,99,5,0.0505,0.0945,94.0,60.0,23.45,18.0,1.3029,1.5667,23.35,0.0,1558.27,60,0.985,0.827,4980,1590.297729,-329.185913,0.1119,0.003019,inf,0.7655,1.0,329.45,0.7655,0.0311,-5.0,0.0311,5.4525,5.4525,0.0,1.0,0.0,5.4525,18.0,18.0,0.0
83,1.0,103,107,4,0.0374,0.0945,103.0,60.0,27.05,18.0,1.5028,1.7167,26.95,0.0,1571.56,60,0.985,0.782,5040,1610.887085,-333.07663,0.1122,0.00303,inf,0.7585,1.0,333.3,0.7585,-0.0484,9.0,-0.0484,9.0495,9.0495,0.0,1.0,0.0,9.0495,18.0,18.0,0.0
84,1.0,103,109,6,0.055,0.0944,103.0,60.0,25.23,18.0,1.4017,1.7167,25.13,0.0,1646.5,60,0.983,0.619,5100,1651.470337,-323.768799,0.1122,0.003775,inf,0.7666,1.0,323.98,0.7666,0.0944,0.0,0.0944,7.2303,7.2303,1.0,0.0,7.2303,0.0,18.0,18.0,0.0
85,1.0,111,116,5,0.0431,0.0943,111.0,60.0,28.52,18.0,1.5842,1.85,28.42,0.0,1699.94,60,0.984,0.608,5160,1764.337402,-272.851044,0.1121,0.003452,inf,0.7642,1.0,273.07,0.7642,0.0928,8.0,0.0928,10.5155,10.5155,0.0116,0.9884,0.122,10.3935,18.0,18.0,0.0
86,1.0,109,119,10,0.084,0.0943,109.0,60.0,23.54,18.0,1.3078,1.8167,23.44,0.0,1852.39,60,0.981,0.496,5220,1487.851685,-380.073334,0.112,0.003664,inf,0.7611,1.0,380.29,0.7611,0.2178,-2.0,0.2178,5.5403,5.5403,0.0,1.0,0.0,5.5403,18.0,18.0,0.0
87,1.0,104,117,13,0.1111,0.0942,104.0,60.0,19.64,18.0,1.0914,1.7333,19.54,0.0002,1557.91,60,0.984,0.384,5280,392.221863,-488.976898,0.1121,0.003022,inf,0.7691,1.0,489.23,0.7691,0.1834,-5.0,0.1834,1.6444,1.6444,0.0,1.0,0.0,1.6444,18.0,18.0,0.0
88,1.0,98,105,7,0.0667,0.0941,98.0,60.0,22.87,18.0,1.2704,1.6333,22.77,0.0,1346.01,60,0.989,0.381,5340,399.764771,-473.059601,0.1121,0.00036,inf,0.7731,1.0,473.29,0.7731,0.1011,-6.0,0.1011,4.8667,4.8667,0.0,1.0,0.0,4.8667,18.0,18.0,0.0
89,1.0,105,114,9,0.0789,0.0941,105.0,60.0,23.21,18.0,1.2895,1.75,23.11,0.0,1852.46,60,0.989,0.487,5400,290.353638,-484.66394,0.1121,0.000402,inf,0.7642,1.0,484.89,0.7642,0.0037,7.0,0.0037,5.2105,5.2105,0.0005,0.9995,0.0027,5.2078,18.0,18.0,0.0
90,1.0,98,108,10,0.0926,0.094,98.0,60.0,20.33,18.0,1.1292,1.6333,20.23,0.0,1399.53,60,0.984,0.464,5460,356.643005,-487.358185,0.112,0.000495,inf,0.7655,1.0,487.59,0.7655,0.1145,-7.0,0.1145,2.3259,2.3259,0.0,1.0,0.0,2.3259,18.0,18.0,0.0
91,1.0,110,127,17,0.1339,0.0939,110.0,60.0,18.28,18.0,1.0153,1.8333,18.18,0.0004,1052.27,60,0.983,0.392,5520,453.199707,-487.285217,0.1121,0.000588,inf,0.7728,1.0,487.5,0.7728,0.0016,12.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
92,1.0,100,104,4,0.0385,0.0939,100.0,60.0,26.15,18.0,1.453,1.6667,26.05,0.0,1533.37,60,0.986,0.35,5580,351.66571,-491.613098,0.112,0.000672,inf,0.7633,1.0,491.83,0.7633,0.1925,-10.0,0.1925,8.1538,8.1538,0.0,1.0,0.0,8.1538,18.0,18.0,0.0
93,1.0,94,107,13,0.1215,0.0938,94.0,60.0,16.78,18.0,0.9322,1.5667,16.68,0.0003,1419.46,60,0.984,0.375,5640,499.161133,-506.681213,0.1118,0.000827,inf,0.7715,1.0,506.88,0.7715,0.0312,-6.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.7794,1.2206
94,1.0,103,111,8,0.0721,0.0937,103.0,60.0,23.48,18.0,1.3043,1.7167,23.38,0.0001,1524.5,60,0.988,0.47,5700,452.290039,-511.237549,0.1115,0.000919,inf,0.7649,1.0,511.45,0.7649,-0.0647,9.0,-0.0647,5.4766,5.4766,0.0,1.0,0.0,5.4766,18.0,18.0,0.0
95,1.0,117,129,12,0.093,0.0937,117.0,60.0,24.22,18.0,1.3453,1.95,24.12,0.0001,1293.86,60,0.983,0.457,5760,645.861389,-503.678131,0.1111,0.001101,inf,0.7655,1.0,503.88,0.7655,0.079,14.0,0.079,6.2163,6.2163,0.0056,0.9944,0.0351,6.1812,18.0,18.0,0.0
96,1.0,111,118,7,0.0593,0.0936,111.0,60.0,26.72,18.0,1.4842,1.85,26.62,0.0,1908.49,60,0.979,0.455,5820,643.350098,-518.595093,0.1105,0.00125,inf,0.7635,1.0,518.8,0.7635,0.2995,-6.0,0.2995,8.7153,8.7153,0.0,1.0,0.0,8.7153,18.0,18.0,0.0
97,1.0,101,105,4,0.0381,0.0935,101.0,60.0,26.45,18.0,1.4696,1.6833,26.35,0.0,1599.52,60,0.988,0.47,5880,705.227905,-530.08844,0.11,0.001356,inf,0.7589,1.0,530.3,0.7589,0.1994,-10.0,0.1994,8.4524,8.4524,0.0,1.0,0.0,8.4524,18.0,18.0,0.0
98,1.0,112,119,7,0.0588,0.0935,112.0,60.0,27.01,18.0,1.5007,1.8667,26.91,0.0,1716.52,60,0.985,0.502,5940,841.477417,-525.944336,0.1094,0.001424,inf,0.7628,1.0,526.13,0.7628,0.0387,11.0,0.0387,9.0118,9.0118,0.0035,0.9965,0.0317,8.9801,18.0,18.0,0.0
99,1.0,109,112,3,0.0268,0.0934,109.0,60.0,29.78,18.0,1.6545,1.8167,29.68,0.0,1862.75,60,0.984,0.451,6000,828.534302,-543.640869,0.1088,0.00149,inf,0.7687,1.0,543.84,0.7687,0.2126,-3.0,0.2126,11.7804,11.7804,0.0,1.0,0.0,11.7804,18.0,18.0,0.0
100,1.0,98,106,8,0.0755,0.0933,98.0,60.0,22.0,17.91940298507463,1.2279,1.6333,21.9,0.0,1625.16,60,0.985,0.437,6060,871.985046,-554.195679,0.1083,0.001554,inf,0.7592,1.0,554.39,0.7592,0.1609,-11.0,0.1609,4.0844,4.0844,0.0,1.0,0.0,4.0844,17.9194,17.9194,0.0
101,1.0,109,113,4,0.0354,0.0933,109.0,60.0,28.84,17.91940298507463,1.6095,1.8167,28.74,0.0,1512.78,60,0.987,0.354,6120,995.987915,-551.253601,0.1078,0.001605,inf,0.772,1.0,551.46,0.772,-0.0153,11.0,-0.0153,10.9222,10.9222,0.0,1.0,0.0,10.9222,17.9194,17.9194,0.0
102,1.0,93,101,8,0.0792,0.0932,93.0,60.0,20.53,17.91940298507463,1.1459,1.55,20.43,0.0,1110.94,60,0.979,0.406,6180,1005.21582,-568.678833,0.1074,0.001595,inf,0.7653,1.0,568.88,0.7653,0.16,-16.0,0.16,2.6143,2.6143,0.0,1.0,0.0,2.6143,17.9194,17.9194,0.0
103,1.0,112,122,10,0.082,0.0931,112.0,60.0,24.42,17.91940298507463,1.3628,1.8667,24.32,0.0,1384.07,60,0.984,0.409,6240,1040.422607,-578.295044,0.1068,0.00169,inf,0.7633,1.0,578.49,0.7633,-0.0961,19.0,-0.0961,6.5003,6.5003,0.0,1.0,0.0,6.5003,17.9194,17.9194,0.0
104,1.0,116,131,15,0.1145,0.0931,116.0,60.0,21.52,17.91940298507463,1.2008,1.9333,21.42,0.0002,1235.05,60,0.985,0.41,6300,1220.455811,-573.174927,0.106,0.001731,inf,0.7623,1.0,573.35,0.7623,0.2061,4.0,0.2061,3.5982,3.5982,0.0515,0.9485,0.1854,3.4128,17.9194,17.9194,0.0
105,1.0,100,106,6,0.0566,0.093,100.0,60.0,24.34,17.91940298507463,1.3583,1.6667,24.24,0.0,1578.43,60,0.987,0.416,6360,1168.927856,-592.169556,0.1051,0.001868,inf,0.769,1.0,592.36,0.769,0.2668,-16.0,0.2668,6.4202,6.4202,0.0,1.0,0.0,6.4202,17.9194,17.9194,0.0
106,1.0,126,133,7,0.0526,0.0929,126.0,60.0,31.17,17.91940298507463,1.7394,2.1,31.07,0.0,1984.49,60,0.981,0.555,6420,1275.680054,-605.082825,0.1043,0.00201,inf,0.7659,1.0,605.26,0.7659,0.008,26.0,0.008,13.249,13.249,0.0003,0.9997,0.0041,13.2449,17.9194,17.9194,0.0
107,1.0,100,107,7,0.0654,0.0929,100.0,60.0,23.46,17.91940298507463,1.3091,1.6667,23.36,0.0,1617.29,60,0.973,0.442,6480,1390.448242,-600.637451,0.1034,0.002107,inf,0.7632,1.0,600.82,0.7632,0.4199,-26.0,0.4199,5.5385,5.5385,0.0,1.0,0.0,5.5385,17.9194,17.9194,0.0
108,1.0,119,123,4,0.0325,0.0928,119.0,60.0,31.83,17.91940298507463,1.7763,1.9833,31.73,0.0,1780.12,60,0.979,0.569,6540,1433.694092,-591.215454,0.1025,0.002263,inf,0.7669,1.0,591.39,0.7669,0.0017,19.0,0.0017,13.9107,13.9107,0.0001,0.9999,0.0013,13.9094,17.9194,17.9194,0.0
109,1.0,112,118,6,0.0508,0.0927,112.0,60.0,27.91,17.91940298507463,1.5573,1.8667,27.81,0.0,1217.61,60,0.98,0.551,6600,2079.346191,-602.717163,0.1017,0.003503,inf,0.7648,1.0,602.9,0.7648,0.3032,-7.0,0.3032,9.9857,9.9857,0.0,1.0,0.0,9.9857,17.9194,17.9194,0.0
110,1.0,106,114,8,0.0702,0.0927,106.0,60.0,24.36,17.91940298507463,1.3595,1.7667,24.26,0.0,1351.6,60,0.984,0.561,6660,1826.156006,-606.4552,0.101,0.003172,inf,0.7666,1.0,606.64,0.7666,0.1876,-6.0,0.1876,6.442,6.442,0.0,1.0,0.0,6.442,17.9194,17.9194,0.0
111,1.0,92,101,9,0.0891,0.0926,92.0,60.0,19.4,17.91940298507463,1.0827,1.5333,19.3,0.0,1192.85,60,0.985,0.63,6720,1380.717529,-652.288208,0.1004,0.003684,inf,0.7736,1.0,652.49,0.7736,0.0896,-14.0,0.0896,1.4826,1.4826,0.0,1.0,0.0,1.4826,17.9194,17.9194,0.0
112,1.0,125,133,8,0.0602,0.0925,125.0,60.0,29.98,17.91940298507463,1.6731,2.0833,29.88,0.0,1865.13,60,0.987,0.625,6780,2366.007812,-510.049927,0.1003,0.003985,inf,0.7679,1.0,510.25,0.7679,-0.1352,33.0,-0.1352,12.0618,12.0618,0.0,1.0,0.0,12.0618,17.9194,17.9194,0.0
113,1.0,110,113,3,0.0265,0.0925,110.0,60.0,30.08,17.91940298507463,1.6786,1.8333,29.98,0.0,1474.69,60,0.98,0.704,6840,3389.416504,-551.379272,0.1006,0.005823,inf,0.7621,1.0,551.58,0.7621,0.3905,-15.0,0.3905,12.1602,12.1602,0.0,1.0,0.0,12.1602,17.9194,17.9194,0.0
114,1.0,100,103,3,0.0291,0.0924,100.0,60.0,27.09,17.91940298507463,1.5116,1.6667,26.99,0.0,2060.54,60,0.983,0.619,6900,3549.524902,-550.404175,0.1011,0.006183,inf,0.7644,1.0,550.64,0.7644,0.1473,-10.0,0.1473,9.168,9.168,0.0,1.0,0.0,9.168,17.9194,17.9194,0.0
115,1.0,110,115,5,0.0435,0.0923,110.0,60.0,28.22,17.91940298507463,1.5747,1.8333,28.12,0.0,1900.46,60,0.986,0.751,6960,4029.571289,-447.301025,0.102,0.008649,inf,0.7632,1.0,447.54,0.7632,-0.0134,10.0,-0.0134,10.298,10.298,0.0,1.0,0.0,10.298,17.9194,17.9194,0.0
116,1.0,112,119,7,0.0588,0.0923,112.0,60.0,27.01,17.91940298507463,1.5074,1.8667,26.91,0.0,1990.74,60,0.982,0.725,7020,308.648071,-693.348938,0.1044,0.001191,inf,0.774,1.0,693.62,0.774,0.1457,2.0,0.1457,9.0924,9.0924,0.0729,0.9271,0.6625,8.4299,17.9194,17.9194,0.0
117,1.0,111,114,3,0.0263,0.0922,111.0,60.0,30.38,17.91940298507463,1.6953,1.85,30.28,0.0,1835.75,60,0.982,0.842,7080,556.629883,-698.776489,0.1081,0.000487,inf,0.7648,1.0,699.07,0.7648,0.1747,-1.0,0.1747,12.4595,12.4595,0.0,1.0,0.0,12.4595,17.9194,17.9194,0.0
118,1.0,101,105,4,0.0381,0.0921,101.0,60.0,26.45,17.91940298507463,1.4762,1.6833,26.35,0.0,1339.94,60,0.989,0.836,7140,461.4375,-706.555847,0.1115,0.000566,inf,0.7622,1.0,706.86,0.7622,0.1559,-10.0,0.1559,8.533,8.533,0.0,1.0,0.0,8.533,17.9194,17.9194,0.0
119,1.0,91,93,2,0.0215,0.0921,91.0,60.0,25.34,17.91940298507463,1.4143,1.5167,25.24,0.0,1298.96,60,0.985,0.84,7200,248.042618,-717.673828,0.1147,0.000678,inf,0.7679,1.0,717.97,0.7679,-0.0047,-10.0,-0.0047,7.4236,7.4236,0.0,1.0,0.0,7.4236,17.9194,17.9194,0.0
120,1.0,100,104,4,0.0385,0.092,100.0,60.0,26.15,17.91940298507463,1.4595,1.6667,26.05,0.0,1558.57,60,0.982,0.866,7260,340.578644,-732.311523,0.1176,0.000822,inf,0.7729,1.0,732.63,0.7729,-0.1641,9.0,-0.1641,8.2344,8.2344,0.0,1.0,0.0,8.2344,17.9194,17.9194,0.0
121,1.0,106,107,1,0.0093,0.0919,106.0,60.0,30.81,17.91940298507463,1.7193,1.7667,30.71,0.0,1815.02,60,0.987,0.866,7320,304.296021,-742.098328,0.1203,0.001069,inf,0.7652,1.0,742.42,0.7652,-0.0176,6.0,-0.0176,12.8899,12.8899,0.0,1.0,0.0,12.8899,17.9194,17.9194,0.0
122,1.0,106,108,2,0.0185,0.0919,106.0,60.0,29.84,17.91940298507463,1.6651,1.7667,29.74,0.0,1749.28,60,0.986,0.847,7380,286.153748,-743.490967,0.1226,0.001018,inf,0.7698,1.0,743.83,0.7698,0.078,0.0,0.078,11.9176,11.9176,1.0,0.0,11.9176,0.0,17.9194,17.9194,0.0
123,1.0,94,94,0,0.0,0.0918,94.0,60.0,28.2,17.91940298507463,1.5737,1.5667,28.1,0.0,1656.88,60,0.978,0.85,7440,371.868164,-746.078796,0.1247,0.001033,inf,0.7687,1.0,746.39,0.7687,0.0767,-12.0,0.0767,10.2806,10.2806,0.0,1.0,0.0,10.2806,17.9194,17.9194,0.0
124,1.0,108,110,2,0.0182,0.0917,108.0,60.0,30.44,17.91940298507463,1.6985,1.8,30.34,0.0,1892.37,60,0.977,0.85,7500,377.713287,-750.419556,0.1265,0.001027,inf,0.766,1.0,750.69,0.766,-0.1152,14.0,-0.1152,12.517,12.517,0.0,1.0,0.0,12.517,17.9194,17.9194,0.0
125,1.0,97,100,3,0.03,0.0917,97.0,60.0,26.19,17.91940298507463,1.4615,1.6167,26.09,0.0,1606.59,60,0.971,0.844,7560,353.580322,-757.366211,0.1282,0.000987,inf,0.7653,1.0,757.65,0.7653,0.1087,-11.0,0.1087,8.2706,8.2706,0.0,1.0,0.0,8.2706,17.9194,17.9194,0.0
126,1.0,95,101,6,0.0594,0.0916,95.0,60.0,22.86,17.91940298507463,1.2755,1.5833,22.76,0.0,1381.93,60,0.973,0.852,7620,367.019806,-765.663696,0.1298,0.00096,inf,0.7715,1.0,765.98,0.7715,-0.0677,-2.0,-0.0677,4.937,4.937,0.0,1.0,0.0,4.937,17.9194,17.9194,0.0
127,1.0,109,113,4,0.0354,0.0915,109.0,60.0,28.84,17.91940298507463,1.6095,1.8167,28.74,0.0,1540.69,60,0.97,0.863,7680,406.121399,-773.027527,0.1311,0.000942,inf,0.7727,1.0,773.36,0.7727,-0.0986,14.0,-0.0986,10.9222,10.9222,0.0,1.0,0.0,10.9222,17.9194,17.9194,0.0
128,1.0,100,104,4,0.0385,0.0915,100.0,60.0,26.15,17.91940298507463,1.4595,1.6667,26.05,0.0,1707.35,60,0.971,0.861,7740,441.119263,-780.904602,0.1321,0.000928,inf,0.7755,1.0,781.19,0.7755,0.1267,-9.0,0.1267,8.2344,8.2344,0.0,1.0,0.0,8.2344,17.9194,17.9194,0.0
129,1.0,106,107,1,0.0093,0.0914,106.0,60.0,30.81,17.91940298507463,1.7193,1.7667,30.71,0.0,1943.15,60,0.98,0.841,7800,471.714722,-787.003113,0.1331,0.000948,inf,0.772,1.0,787.31,0.772,-0.0194,6.0,-0.0194,12.8899,12.8899,0.0,1.0,0.0,12.8899,17.9194,17.9194,0.0
130,1.0,109,110,1,0.0091,0.0913,109.0,60.0,31.71,17.91940298507463,1.7695,1.8167,31.61,0.0,1998.22,60,0.977,0.855,7860,513.948975,-791.380737,0.1339,0.000994,inf,0.7685,1.0,791.67,0.7685,0.0766,3.0,0.0766,13.7897,13.7897,0.0255,0.9745,0.3521,13.4376,17.9194,17.9194,0.0
131,1.0,87,92,5,0.0543,0.0913,87.0,60.0,21.37,17.91940298507463,1.1927,1.45,21.27,0.0,1189.08,60,0.966,0.829,7920,625.761536,-799.18396,0.1349,0.001043,inf,0.7656,1.0,799.48,0.7656,0.1229,-22.0,0.1229,3.4523,3.4523,0.0,1.0,0.0,3.4523,17.9194,17.9194,0.0
132,1.0,113,120,7,0.0583,0.0912,113.0,60.0,27.31,17.91940298507463,1.524,1.8833,27.21,0.0,1504.5,60,0.964,0.839,7980,630.759094,-816.000244,0.1358,0.001112,inf,0.7663,1.0,816.29,0.7663,-0.228,26.0,-0.228,9.3889,9.3889,0.0,1.0,0.0,9.3889,17.9194,17.9194,0.0
133,1.0,89,93,4,0.043,0.0911,89.0,60.0,22.87,17.91940298507463,1.2764,1.4833,22.77,0.0,1354.75,60,0.98,0.862,8040,689.824524,-816.055847,0.1366,0.001085,inf,0.7783,1.0,816.38,0.7783,0.1893,-24.0,0.1893,4.9526,4.9526,0.0,1.0,0.0,4.9526,17.9194,17.9194,0.0
134,1.0,101,105,4,0.0381,0.0911,101.0,60.0,26.45,17.91940298507463,1.4762,1.6833,26.35,0.0,1415.94,60,0.971,0.832,8100,779.276978,-813.173523,0.1373,0.001141,inf,0.7653,1.0,813.47,0.7653,-0.1978,12.0,-0.1978,8.533,8.533,0.0,1.0,0.0,8.533,17.9194,17.9194,0.0
135,1.0,100,106,6,0.0566,0.091,100.0,60.0,24.34,17.91940298507463,1.3583,1.6667,24.24,0.0,1155.12,60,0.966,0.832,8160,936.672974,-817.96344,0.1375,0.001211,inf,0.7694,1.0,818.25,0.7694,-0.0044,-1.0,-0.0044,6.4202,6.4202,0.0,1.0,0.0,6.4202,17.9194,17.9194,0.0
136,1.0,115,120,5,0.0417,0.0909,115.0,60.0,29.71,17.91940298507463,1.6579,1.9167,29.61,0.0,1808.62,60,0.973,0.84,8220,991.029541,-825.796814,0.1371,0.001212,inf,0.7729,1.0,826.05,0.7729,-0.0203,15.0,-0.0203,11.7889,11.7889,0.0,1.0,0.0,11.7889,17.9194,17.9194,0.0
137,1.0,110,113,3,0.0265,0.0909,110.0,60.0,30.08,17.91940298507463,1.6786,1.8333,29.98,0.0,1532.21,60,0.965,0.827,8280,1110.216797,-833.742432,0.136,0.001326,inf,0.7695,1.0,833.97,0.7695,0.2193,-5.0,0.2193,12.1602,12.1602,0.0,1.0,0.0,12.1602,17.9194,17.9194,0.0
138,1.0,92,95,3,0.0316,0.0908,92.0,60.0,24.69,17.91940298507463,1.3781,1.5333,24.59,0.0,1507.24,60,0.969,0.814,8340,1156.425293,-840.126343,0.1345,0.001332,inf,0.7722,1.0,840.36,0.7722,0.1363,-18.0,0.1363,6.7753,6.7753,0.0,1.0,0.0,6.7753,17.9194,17.9194,0.0
139,1.0,107,107,0,0.0,0.0907,107.0,60.0,32.1,17.91940298507463,1.7914,1.7833,32.0,0.0,1990.06,60,0.973,0.788,8400,1218.654785,-846.570679,0.1327,0.001337,inf,0.764,1.0,846.78,0.764,-0.1525,15.0,-0.1525,14.1806,14.1806,0.0,1.0,0.0,14.1806,17.9194,17.9194,0.0
140,1.0,100,102,2,0.0196,0.0907,100.0,60.0,28.04,17.91940298507463,1.5647,1.6667,27.94,0.0,1848.72,60,0.964,0.766,8460,1279.796387,-851.936523,0.1309,0.00137,inf,0.7708,1.0,852.16,0.7708,0.0877,-7.0,0.0877,10.1198,10.1198,0.0,1.0,0.0,10.1198,17.9194,17.9194,0.0
141,1.0,104,107,3,0.028,0.0906,104.0,60.0,28.28,17.91940298507463,1.5784,1.7333,28.18,0.0,1769.0,60,0.971,0.815,8520,1226.321289,-858.291382,0.1291,0.001328,inf,0.7719,1.0,858.51,0.7719,-0.0253,4.0,-0.0253,10.3647,10.3647,0.0,1.0,0.0,10.3647,17.9194,17.9194,0.0
142,1.0,104,106,2,0.0189,0.0905,104.0,60.0,29.24,17.91940298507463,1.6316,1.7333,29.14,0.0,1555.39,60,0.961,0.744,8580,1219.299561,-866.47937,0.1276,0.001351,inf,0.7634,1.0,866.71,0.7634,0.0388,0.0,0.0388,11.3183,11.3183,1.0,0.0,11.3183,0.0,17.9194,17.9194,0.0
143,1.0,94,97,3,0.0309,0.0905,94.0,60.0,25.29,17.91940298507463,1.4115,1.5667,25.19,0.0,1835.31,60,0.968,0.822,8640,1286.140137,-878.588623,0.1262,0.001371,inf,0.7701,1.0,878.83,0.7701,0.0383,-10.0,0.0383,7.3734,7.3734,0.0,1.0,0.0,7.3734,17.9194,17.9194,0.0
144,1.0,106,109,3,0.0275,0.0904,106.0,60.0,28.88,17.91940298507463,1.6118,1.7667,28.78,0.0,1999.13,60,0.971,0.819,8700,1450.290527,-893.778442,0.125,0.001403,inf,0.768,1.0,894.01,0.768,-0.1215,12.0,-0.1215,10.9632,10.9632,0.0,1.0,0.0,10.9632,17.9194,17.9194,0.0
145,1.0,92,96,4,0.0417,0.0903,92.0,60.0,23.77,17.91940298507463,1.3263,1.5333,23.67,0.0,1764.82,60,0.97,0.832,8760,1575.757935,-903.750366,0.1238,0.001496,inf,0.7653,1.0,903.95,0.7653,0.0712,-14.0,0.0712,5.8473,5.8473,0.0,1.0,0.0,5.8473,17.9194,17.9194,0.0
146,1.0,103,108,5,0.0463,0.0903,103.0,60.0,26.13,17.91940298507463,1.4583,1.7167,26.03,0.0,1538.02,60,0.968,0.747,8820,1524.514648,-910.52832,0.1228,0.001457,inf,0.7625,1.0,910.76,0.7625,-0.1517,11.0,-0.1517,8.2121,8.2121,0.0,1.0,0.0,8.2121,17.9194,17.9194,0.0
147,1.0,114,119,5,0.042,0.0902,114.0,60.0,29.41,17.91940298507463,1.6412,1.9,29.31,0.0,1623.29,60,0.976,0.811,8880,1586.377441,-912.768433,0.1221,0.0015,inf,0.7697,1.0,912.99,0.7697,0.0246,11.0,0.0246,11.4907,11.4907,0.0022,0.9978,0.0257,11.465,17.9194,17.9194,0.0
148,1.0,91,93,2,0.0215,0.0901,91.0,60.0,25.34,17.91940298507463,1.4143,1.5167,25.24,0.0,1363.33,60,0.978,0.765,8940,1749.939209,-909.582153,0.1214,0.001501,inf,0.7636,1.0,909.8,0.7636,0.1989,-23.0,0.1989,7.4236,7.4236,0.0,1.0,0.0,7.4236,17.9194,17.9194,0.0
149,1.0,100,103,3,0.0291,0.0901,100.0,60.0,27.09,17.91940298507463,1.5116,1.6667,26.99,0.0,1793.94,60,0.971,0.828,9000,1810.863892,-911.087524,0.1209,0.001536,inf,0.7675,1.0,911.31,0.7675,-0.1687,9.0,-0.1687,9.168,9.168,0.0,1.0,0.0,9.168,17.9194,17.9194,0.0
0,1.0,90,96,6,0.0625,0.1,90.0,60,21.38,18.0,1.1875,1.5,21.27,0.0,1179.54,60,0.493,0.429,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,3.375,3.375,0.0,1.0,0.0,3.375,18.0,18.0,0.0
1,1.0,95,98,3,0.0306,0.0999,95.0,60,25.59,18.0,1.4218,1.5833,25.49,0.0,1450.88,60,0.388,0.511,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,5.0,0.0,7.5918,7.5918,0.0,1.0,0.0,7.5918,18.0,18.0,0.0
0,1.0,90,96,6,0.0625,0.1,90.0,60,21.38,18.0,1.1875,1.5,21.27,0.0,1179.54,60,0.493,0.429,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,3.375,3.375,0.0,1.0,0.0,3.375,18.0,18.0,0.0
1,1.0,95,98,3,0.0306,0.0999,95.0,60,25.59,18.0,1.4218,1.5833,25.49,0.0,1450.88,60,0.388,0.511,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,5.0,0.0,7.5918,7.5918,0.0,1.0,0.0,7.5918,18.0,18.0,0.0
2,1.0,87,91,4,0.044,0.0999,87.0,60,22.28,18.0,1.2375,1.45,22.18,0.0,1613.6,60,0.481,0.514,180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-8.0,0.0,4.2758,4.2758,0.0,1.0,0.0,4.2758,18.0,18.0,0.0
3,1.0,85,89,4,0.0449,0.0998,85.0,60,21.68,18.0,1.2044,1.4167,21.58,0.0,1246.16,60,0.496,0.489,240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-2.0,0.0,3.6798,3.6798,0.0,1.0,0.0,3.6798,18.0,18.0,0.0
4,1.0,90,95,5,0.0526,0.0997,90.0,60,22.26,18.0,1.2368,1.5,22.16,0.0,1510.29,60,0.39,0.529,300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,5.0,0.0,4.2632,4.2632,0.0,1.0,0.0,4.2632,18.0,18.0,0.0
5,1.0,84,86,2,0.0233,0.0997,84.0,60,23.25,18.0,1.2915,1.4,23.15,0.0,1553.34,60,0.449,0.515,360,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-6.0,0.0,5.2465,5.2465,0.0,1.0,0.0,5.2465,18.0,18.0,0.0
6,1.0,99,102,3,0.0294,0.0996,99.0,60,26.79,18.0,1.4882,1.65,26.69,0.0,1728.52,60,0.497,0.483,420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,15.0,0.0,8.7882,8.7882,0.0,1.0,0.0,8.7882,18.0,18.0,0.0
7,1.0,95,96,1,0.0104,0.0995,95.0,60,27.51,18.0,1.5284,1.5833,27.41,0.0,1751.87,60,0.549,0.554,480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-4.0,0.0,9.5104,9.5104,0.0,1.0,0.0,9.5104,18.0,18.0,0.0
8,1.0,86,95,9,0.0947,0.0995,86.0,60,17.65,18.0,0.9807,1.4333,17.55,0.0,934.02,60,0.434,0.401,540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.6526,0.3474
9,1.0,87,93,6,0.0645,0.0994,87.0,60,20.49,18.0,1.1382,1.45,20.39,0.0,1122.3,60,0.48,0.589,600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,2.4871,2.4871,0.0,1.0,0.0,2.4871,18.0,18.0,0.0
